cve_id,published_date,last_modified,cvss_v3_score,cvss_v3_severity,cvss_v2_score,cvss_v2_severity,summary,vendor,product,version,references
CVE-2020-8505,2020-01-31T22:15:12.120,2024-11-21T05:38:57.540,6.5,MEDIUM,4.3,MEDIUM,School Management Software PHP/mySQL through 2019-03-14 allows office_admin/?action=deleteadmin CSRF to delete a user.,arox,school_management_software_php\/mysql,<= 2019-03-14,https://github.com/J3rryBl4nks/SchoolERPCSRF; https://github.com/J3rryBl4nks/SchoolERPCSRF
CVE-2020-7221,2020-02-04T17:15:13.233,2024-11-21T05:36:51.673,7.8,HIGH,7.2,HIGH,"mysql_install_db in MariaDB 10.4.7 through 10.4.11 allows privilege escalation from the mysql user account to root because chown and chmod are performed unsafely, as demonstrated by a symlink attack on a chmod 04755 of auth_pam_tool_dir/auth_pam_tool. NOTE: this does not affect the Oracle MySQL product, which implements mysql_install_db differently.",mariadb,mariadb,>= 10.4.7 <= 10.4.11,https://bugzilla.suse.com/show_bug.cgi?id=1160868; https://github.com/MariaDB/server/commit/9d18b6246755472c8324bf3e20e234e08ac45618; https://seclists.org/oss-sec/2020/q1/55; https://bugzilla.suse.com/show_bug.cgi?id=1160868; https://github.com/MariaDB/server/commit/9d18b6246755472c8324bf3e20e234e08ac45618; https://seclists.org/oss-sec/2020/q1/55
CVE-2020-10380,2020-03-17T14:15:11.923,2024-11-21T04:55:11.383,9.8,CRITICAL,7.5,HIGH,RMySQL through 0.10.19 allows SQL Injection.,r-consortium,rmysql,<= 0.10.19,https://github.com/r-dbi/RMySQL/blob/master/NEWS.md; https://github.com/r-dbi/RMySQL/blob/master/NEWS.md
CVE-2020-2752,2020-04-15T14:15:25.187,2024-11-21T05:26:10.023,5.3,MEDIUM,3.5,LOW,"Vulnerability in the MySQL Client product of Oracle MySQL (component: C API). Supported versions that are affected are 5.6.47 and prior, 5.7.27 and prior and 8.0.17 and prior. Difficult to exploit vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Client. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Client. CVSS 3.0 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H).",oracle,mysql,>= 5.6.0 <= 5.6.47,http://lists.opensuse.org/opensuse-security-announce/2020-06/msg00054.html; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/UW2ED32VEUHXFN2J3YQE27JIBV4SC2PI/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/X4X2BMF3EILMTXGOZDTPYS3KT5VWLA2P/; https://security.gentoo.org/glsa/202012-08; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://www.oracle.com/security-alerts/cpuapr2020.html; http://lists.opensuse.org/opensuse-security-announce/2020-06/msg00054.html; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/UW2ED32VEUHXFN2J3YQE27JIBV4SC2PI/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/X4X2BMF3EILMTXGOZDTPYS3KT5VWLA2P/; https://security.gentoo.org/glsa/202012-08; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://www.oracle.com/security-alerts/cpuapr2020.html
CVE-2020-2752,2020-04-15T14:15:25.187,2024-11-21T05:26:10.023,5.3,MEDIUM,3.5,LOW,"Vulnerability in the MySQL Client product of Oracle MySQL (component: C API). Supported versions that are affected are 5.6.47 and prior, 5.7.27 and prior and 8.0.17 and prior. Difficult to exploit vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Client. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Client. CVSS 3.0 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H).",oracle,mysql,>= 5.7.0 <= 5.7.27,http://lists.opensuse.org/opensuse-security-announce/2020-06/msg00054.html; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/UW2ED32VEUHXFN2J3YQE27JIBV4SC2PI/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/X4X2BMF3EILMTXGOZDTPYS3KT5VWLA2P/; https://security.gentoo.org/glsa/202012-08; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://www.oracle.com/security-alerts/cpuapr2020.html; http://lists.opensuse.org/opensuse-security-announce/2020-06/msg00054.html; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/UW2ED32VEUHXFN2J3YQE27JIBV4SC2PI/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/X4X2BMF3EILMTXGOZDTPYS3KT5VWLA2P/; https://security.gentoo.org/glsa/202012-08; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://www.oracle.com/security-alerts/cpuapr2020.html
CVE-2020-2752,2020-04-15T14:15:25.187,2024-11-21T05:26:10.023,5.3,MEDIUM,3.5,LOW,"Vulnerability in the MySQL Client product of Oracle MySQL (component: C API). Supported versions that are affected are 5.6.47 and prior, 5.7.27 and prior and 8.0.17 and prior. Difficult to exploit vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Client. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Client. CVSS 3.0 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H).",oracle,mysql,>= 8.0.0 <= 8.0.17,http://lists.opensuse.org/opensuse-security-announce/2020-06/msg00054.html; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/UW2ED32VEUHXFN2J3YQE27JIBV4SC2PI/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/X4X2BMF3EILMTXGOZDTPYS3KT5VWLA2P/; https://security.gentoo.org/glsa/202012-08; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://www.oracle.com/security-alerts/cpuapr2020.html; http://lists.opensuse.org/opensuse-security-announce/2020-06/msg00054.html; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/UW2ED32VEUHXFN2J3YQE27JIBV4SC2PI/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/X4X2BMF3EILMTXGOZDTPYS3KT5VWLA2P/; https://security.gentoo.org/glsa/202012-08; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://www.oracle.com/security-alerts/cpuapr2020.html
CVE-2020-2759,2020-04-15T14:15:25.670,2024-11-21T05:26:11.470,4.9,MEDIUM,4.0,MEDIUM,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Replication). Supported versions that are affected are 8.0.19 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).,oracle,mysql,>= 8.0.0 <= 8.0.19,https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/77REFDB7DE4WNKQIRGZTF53RFBQOXQLC/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/SDGBQYS3A36S4CAZPV5YROHYXYZR6LAH/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/TSVLI36TYRTPQGCS24VZQUXCUFOUW4VQ/; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://usn.ubuntu.com/4350-1/; https://www.oracle.com/security-alerts/cpuapr2020.html; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/77REFDB7DE4WNKQIRGZTF53RFBQOXQLC/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/SDGBQYS3A36S4CAZPV5YROHYXYZR6LAH/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/TSVLI36TYRTPQGCS24VZQUXCUFOUW4VQ/; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://usn.ubuntu.com/4350-1/; https://www.oracle.com/security-alerts/cpuapr2020.html
CVE-2020-2760,2020-04-15T14:15:25.733,2024-11-21T05:26:11.647,5.5,MEDIUM,5.5,MEDIUM,"Vulnerability in the MySQL Server product of Oracle MySQL (component: InnoDB). Supported versions that are affected are 5.7.29 and prior and 8.0.19 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server as well as unauthorized update, insert or delete access to some of MySQL Server accessible data. CVSS 3.0 Base Score 5.5 (Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:L/A:H).",oracle,mysql,>= 5.7.0 <= 5.7.29,http://lists.opensuse.org/opensuse-security-announce/2020-06/msg00054.html; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/77REFDB7DE4WNKQIRGZTF53RFBQOXQLC/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/SDGBQYS3A36S4CAZPV5YROHYXYZR6LAH/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/TSVLI36TYRTPQGCS24VZQUXCUFOUW4VQ/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/UW2ED32VEUHXFN2J3YQE27JIBV4SC2PI/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/X4X2BMF3EILMTXGOZDTPYS3KT5VWLA2P/; https://security.gentoo.org/glsa/202012-08; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://usn.ubuntu.com/4350-1/; https://www.oracle.com/security-alerts/cpuapr2020.html; http://lists.opensuse.org/opensuse-security-announce/2020-06/msg00054.html; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/77REFDB7DE4WNKQIRGZTF53RFBQOXQLC/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/SDGBQYS3A36S4CAZPV5YROHYXYZR6LAH/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/TSVLI36TYRTPQGCS24VZQUXCUFOUW4VQ/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/UW2ED32VEUHXFN2J3YQE27JIBV4SC2PI/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/X4X2BMF3EILMTXGOZDTPYS3KT5VWLA2P/; https://security.gentoo.org/glsa/202012-08; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://usn.ubuntu.com/4350-1/; https://www.oracle.com/security-alerts/cpuapr2020.html
CVE-2020-2760,2020-04-15T14:15:25.733,2024-11-21T05:26:11.647,5.5,MEDIUM,5.5,MEDIUM,"Vulnerability in the MySQL Server product of Oracle MySQL (component: InnoDB). Supported versions that are affected are 5.7.29 and prior and 8.0.19 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server as well as unauthorized update, insert or delete access to some of MySQL Server accessible data. CVSS 3.0 Base Score 5.5 (Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:L/A:H).",oracle,mysql,>= 8.0.0 <= 8.0.19,http://lists.opensuse.org/opensuse-security-announce/2020-06/msg00054.html; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/77REFDB7DE4WNKQIRGZTF53RFBQOXQLC/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/SDGBQYS3A36S4CAZPV5YROHYXYZR6LAH/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/TSVLI36TYRTPQGCS24VZQUXCUFOUW4VQ/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/UW2ED32VEUHXFN2J3YQE27JIBV4SC2PI/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/X4X2BMF3EILMTXGOZDTPYS3KT5VWLA2P/; https://security.gentoo.org/glsa/202012-08; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://usn.ubuntu.com/4350-1/; https://www.oracle.com/security-alerts/cpuapr2020.html; http://lists.opensuse.org/opensuse-security-announce/2020-06/msg00054.html; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/77REFDB7DE4WNKQIRGZTF53RFBQOXQLC/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/SDGBQYS3A36S4CAZPV5YROHYXYZR6LAH/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/TSVLI36TYRTPQGCS24VZQUXCUFOUW4VQ/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/UW2ED32VEUHXFN2J3YQE27JIBV4SC2PI/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/X4X2BMF3EILMTXGOZDTPYS3KT5VWLA2P/; https://security.gentoo.org/glsa/202012-08; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://usn.ubuntu.com/4350-1/; https://www.oracle.com/security-alerts/cpuapr2020.html
CVE-2020-2761,2020-04-15T14:15:25.810,2024-11-21T05:26:11.827,4.9,MEDIUM,4.0,MEDIUM,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Security: Privileges). Supported versions that are affected are 8.0.18 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).,oracle,mysql,>= 8.0.0 <= 8.0.18,https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/77REFDB7DE4WNKQIRGZTF53RFBQOXQLC/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/SDGBQYS3A36S4CAZPV5YROHYXYZR6LAH/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/TSVLI36TYRTPQGCS24VZQUXCUFOUW4VQ/; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://www.oracle.com/security-alerts/cpuapr2020.html; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/77REFDB7DE4WNKQIRGZTF53RFBQOXQLC/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/SDGBQYS3A36S4CAZPV5YROHYXYZR6LAH/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/TSVLI36TYRTPQGCS24VZQUXCUFOUW4VQ/; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://www.oracle.com/security-alerts/cpuapr2020.html
CVE-2020-2762,2020-04-15T14:15:25.857,2024-11-21T05:26:12.000,4.9,MEDIUM,4.0,MEDIUM,Vulnerability in the MySQL Server product of Oracle MySQL (component: InnoDB). Supported versions that are affected are 8.0.19 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).,oracle,mysql,>= 8.0.0 <= 8.0.19,https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/77REFDB7DE4WNKQIRGZTF53RFBQOXQLC/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/SDGBQYS3A36S4CAZPV5YROHYXYZR6LAH/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/TSVLI36TYRTPQGCS24VZQUXCUFOUW4VQ/; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://usn.ubuntu.com/4350-1/; https://www.oracle.com/security-alerts/cpuapr2020.html; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/77REFDB7DE4WNKQIRGZTF53RFBQOXQLC/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/SDGBQYS3A36S4CAZPV5YROHYXYZR6LAH/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/TSVLI36TYRTPQGCS24VZQUXCUFOUW4VQ/; https://security.gentoo.org/glsa/202105-27; https://security.netapp.com/advisory/ntap-20200416-0003/; https://usn.ubuntu.com/4350-1/; https://www.oracle.com/security-alerts/cpuapr2020.html
